record,group,time_s,r_cm,z_cm,value,metric
field,Q4,10800.0,0.15359912109375,3.76434326171875,-1.1129797699016564e-05,delta_C
field,Q4,10800.0,0.17652294921875,3.76434326171875,-1.1232520829906889e-05,delta_C
field,Q4,10800.0,0.19925732421875003,3.76434326171875,-1.1345833345721701e-05,delta_C
field,Q4,10800.0,0.22180224609375,3.76434326171875,-1.1468461619035253e-05,delta_C
field,Q4,10800.0,0.24415771484375,3.76434326171875,-1.1599077681001546e-05,delta_C
field,Q4,10800.0,0.26632373046875,3.76434326171875,-1.1736310554955054e-05,delta_C
field,Q4,10800.0,0.28830029296875004,3.76434326171875,-1.1878757293359854e-05,delta_C
field,Q4,10800.0,0.31008740234375004,3.76434326171875,-1.2024993669257356e-05,delta_C
field,Q4,10800.0,0.33168505859375,3.76434326171875,-1.217358451155448e-05,delta_C
field,Q4,10800.0,0.35309326171875,3.76434326171875,-1.2323093640631555e-05,delta_C
field,Q4,10800.0,0.37431201171875,3.76434326171875,-1.2472093387838612e-05,delta_C
field,Q4,10800.0,0.39534130859375005,3.76434326171875,-1.2619173665573413e-05,delta_C
field,Q4,10800.0,0.41618115234375,3.76434326171875,-1.2762950559519481e-05,delta_C
field,Q4,10800.0,0.43683154296875004,3.76434326171875,-1.2902074419951504e-05,delta_C
field,Q4,10800.0,0.45729248046875004,3.76434326171875,-1.303523742191004e-05,delta_C
field,Q4,10800.0,0.4775639648437501,3.76434326171875,-1.3161180576037879e-05,delta_C
field,Q4,10800.0,0.49764599609375004,3.76434326171875,-1.327870016254451e-05,delta_C
field,Q4,10800.0,0.51753857421875,3.76434326171875,-1.3386653582081465e-05,delta_C
field,Q4,10800.0,0.53724169921875,3.76434326171875,-1.3483964588889563e-05,delta_C
field,Q4,10800.0,0.5567553710937501,3.76434326171875,-1.3569627920873018e-05,delta_C
field,Q4,10800.0,0.5760795898437501,3.76434326171875,-1.3642713297734588e-05,delta_C
field,Q4,10800.0,0.59521435546875,3.76434326171875,-1.3702368792944952e-05,delta_C
field,Q4,10800.0,0.61415966796875,3.76434326171875,-1.3747823585763541e-05,delta_C
field,Q4,10800.0,0.63291552734375,3.76434326171875,-1.3778390086649495e-05,delta_C
field,Q4,10800.0,0.6514819335937501,3.76434326171875,-1.3793465460931742e-05,delta_C
field,Q4,10800.0,0.66985888671875,3.76434326171875,-1.3792532552514558e-05,delta_C
field,Q4,10800.0,0.6880463867187501,3.76434326171875,-1.3775160231599415e-05,delta_C
field,Q4,10800.0,0.70604443359375,3.76434326171875,-1.3741003194400747e-05,delta_C
field,Q4,10800.0,0.72385302734375,3.76434326171875,-1.3689801216187902e-05,delta_C
field,Q4,10800.0,0.74147216796875,3.76434326171875,-1.3621377924710742e-05,delta_C
field,Q4,10800.0,0.75890185546875,3.76434326171875,-1.3535639087347562e-05,delta_C
field,Q4,10800.0,0.77614208984375,3.76434326171875,-1.3432570466598293e-05,delta_C
field,Q4,10800.0,0.7931928710937501,3.76434326171875,-1.331223527634151e-05,delta_C
field,Q4,10800.0,0.81005419921875,3.76434326171875,-1.3174771271273755e-05,delta_C
field,Q4,10800.0,0.8267260742187501,3.76434326171875,-1.302038750772283e-05,delta_C
field,Q4,10800.0,0.84320849609375,3.76434326171875,-1.2849360816247213e-05,delta_C
field,Q4,10800.0,0.85950146484375,3.76434326171875,-1.2662032030430481e-05,delta_C
field,Q4,10800.0,0.8756049804687501,3.76434326171875,-1.2458801989856383e-05,delta_C
field,Q4,10800.0,0.8915190429687501,3.76434326171875,-1.2240127387208588e-05,delta_C
field,Q4,10800.0,0.9072436523437499,3.76434326171875,-1.200651646326989e-05,delta_C
field,Q4,10800.0,0.92277880859375,3.76434326171875,-1.1758524609994936e-05,delta_C
field,Q4,10800.0,0.9381245117187501,3.76434326171875,-1.1496749907191628e-05,delta_C
field,Q4,10800.0,0.95328076171875,3.76434326171875,-1.1221828622565155e-05,delta_C
field,Q4,10800.0,0.9682475585937501,3.76434326171875,-1.0934430710429766e-05,delta_C
field,Q4,10800.0,0.9830249023437501,3.76434326171875,-1.0635255343505179e-05,delta_C
field,Q4,10800.0,0.99761279296875,3.76434326171875,-1.0325026492452594e-05,delta_C
field,Q4,10800.0,1.01201123046875,3.76434326171875,-1.0004488591341953e-05,delta_C
field,Q4,10800.0,1.02622021484375,3.76434326171875,-9.674402300152707e-06,delta_C
field,Q4,10800.0,1.04023974609375,3.76434326171875,-9.335540392729769e-06,delta_C
field,Q4,10800.0,1.05406982421875,3.76434326171875,-8.988683786848028e-06,delta_C
field,Q4,10800.0,1.0677104492187501,3.76434326171875,-8.634617728375815e-06,delta_C
field,Q4,10800.0,1.0811616210937502,3.76434326171875,-8.274128152185867e-06,delta_C
field,Q4,10800.0,1.0944233398437502,3.76434326171875,-7.90799821426269e-06,delta_C
field,Q4,10800.0,1.1074956054687501,3.76434326171875,-7.5370050280909595e-06,delta_C
field,Q4,10800.0,1.1203784179687502,3.76434326171875,-7.1619165888936465e-06,delta_C
field,Q4,10800.0,1.13307177734375,3.76434326171875,-6.783488910144797e-06,delta_C
field,Q4,10800.0,1.14557568359375,3.76434326171875,-6.402463359256316e-06,delta_C
field,Q4,10800.0,1.15789013671875,3.76434326171875,-6.019564212200734e-06,delta_C
field,Q4,10800.0,1.17001513671875,3.76434326171875,-5.635496412637053e-06,delta_C
field,Q4,10800.0,1.18195068359375,3.76434326171875,-5.250943539314434e-06,delta_C
field,Q4,10800.0,1.1936967773437501,3.76434326171875,-4.866565985750526e-06,delta_C
field,Q4,10800.0,1.2052534179687502,3.76434326171875,-4.482999342858562e-06,delta_C
field,Q4,10800.0,1.21662060546875,3.76434326171875,-4.100852982968917e-06,delta_C
field,Q4,10800.0,1.2277983398437502,3.76434326171875,-3.7207088434687563e-06,delta_C
field,Q4,10800.0,1.2387866210937502,3.76434326171875,-3.34312040539686e-06,delta_C
field,Q4,10800.0,1.2495854492187501,3.76434326171875,-2.9686118605543044e-06,delta_C
field,Q4,10800.0,1.2601948242187502,3.76434326171875,-2.5976774673530656e-06,delta_C
field,Q4,10800.0,1.27061474609375,3.76434326171875,-2.2307810869648392e-06,delta_C
field,Q4,10800.0,1.28084521484375,3.76434326171875,-1.868355897549634e-06,delta_C
field,Q4,10800.0,1.29088623046875,3.76434326171875,-1.510804275905997e-06,delta_C
field,Q4,10800.0,1.30073779296875,3.76434326171875,-1.1584978534262547e-06,delta_C
field,Q4,10800.0,1.31039990234375,3.76434326171875,-8.11777722597995e-07,delta_C
field,Q4,10800.0,1.31987255859375,3.76434326171875,-4.709548024894872e-07,delta_C
field,Q4,10800.0,1.3291557617187502,3.76434326171875,-1.3631034323502433e-07,delta_C
field,Q4,10800.0,1.33824951171875,3.76434326171875,1.9190343181207936e-07,delta_C
field,Q4,10800.0,1.34715380859375,3.76434326171875,5.134625600256015e-07,delta_C
field,Q4,10800.0,1.35586865234375,3.76434326171875,8.281704633184006e-07,delta_C
field,Q4,10800.0,1.3643940429687502,3.76434326171875,1.1358569675934405e-06,delta_C
field,Q4,10800.0,1.37272998046875,3.76434326171875,1.436377237373776e-06,delta_C
field,Q4,10800.0,1.3808764648437502,3.76434326171875,1.7296106331610162e-06,delta_C
field,Q4,10800.0,1.38883349609375,3.76434326171875,2.015459501292227e-06,delta_C
field,Q4,10800.0,1.39660107421875,3.76434326171875,2.29384791627929e-06,delta_C
field,Q4,10800.0,1.40417919921875,3.76434326171875,2.5647203814038733e-06,delta_C
field,Q4,10800.0,1.41156787109375,3.76434326171875,2.8280404831271255e-06,delta_C
field,Q4,10800.0,1.41876708984375,3.76434326171875,3.0837895326207843e-06,delta_C
field,Q4,10800.0,1.4257768554687502,3.76434326171875,3.3319651799867955e-06,delta_C
field,Q4,10800.0,1.4325971679687501,3.76434326171875,3.572580010935411e-06,delta_C
field,Q4,10800.0,1.43922802734375,3.76434326171875,3.8056601324720774e-06,delta_C
field,Q4,10800.0,1.44566943359375,3.76434326171875,4.031243744706536e-06,delta_C
field,Q4,10800.0,1.45192138671875,3.76434326171875,4.2493797028919644e-06,delta_C
field,Q4,10800.0,1.45798388671875,3.76434326171875,4.460126066141434e-06,delta_C
field,Q4,10800.0,1.4638569335937501,3.76434326171875,4.66354863615237e-06,delta_C
field,Q4,10800.0,1.46954052734375,3.76434326171875,4.859719486272063e-06,delta_C
field,Q4,10800.0,1.47503466796875,3.76434326171875,5.048715489230915e-06,delta_C
field,Q4,10800.0,1.48033935546875,3.76434326171875,5.230616842766267e-06,delta_C
field,Q4,10800.0,1.48545458984375,3.76434326171875,5.4055056162294335e-06,delta_C
field,Q4,10800.0,1.49038037109375,3.76434326171875,5.573464318842092e-06,delta_C
field,Q4,10800.0,1.4951166992187501,3.76434326171875,5.734574515581237e-06,delta_C
field,Q4,10800.0,1.49966357421875,3.76434326171875,5.8889155040153796e-06,delta_C
field,Q4,10800.0,1.50402099609375,3.76434326171875,6.03656307318623e-06,delta_C
field,Q4,10800.0,1.50818896484375,3.76434326171875,6.17758836207738e-06,delta_C
field,Q4,10800.0,1.5121674804687502,3.76434326171875,6.312056840540592e-06,delta_C
field,Q4,10800.0,1.51595654296875,3.76434326171875,6.44002742988814e-06,delta_C
field,Q4,10800.0,1.5195561523437502,3.76434326171875,6.561551779915575e-06,delta_C
field,Q4,10800.0,1.5229663085937502,3.76434326171875,6.676673719563375e-06,delta_C
field,Q4,10800.0,1.5261870117187502,3.76434326171875,6.78542889276379e-06,delta_C
field,Q4,10800.0,1.52921826171875,3.76434326171875,6.887844590464098e-06,delta_C
field,Q4,10800.0,1.53206005859375,3.76434326171875,6.983939783711257e-06,delta_C
field,Q4,10800.0,1.53471240234375,3.76434326171875,7.0737253597963345e-06,delta_C
field,Q4,10800.0,1.53717529296875,3.76434326171875,7.157204559682384e-06,delta_C
field,Q4,10800.0,1.53944873046875,3.76434326171875,7.234373604947386e-06,delta_C
field,Q4,10800.0,1.54153271484375,3.76434326171875,7.305222503473097e-06,delta_C
field,Q4,10800.0,1.5434272460937501,3.76434326171875,7.369736008899785e-06,delta_C
field,Q4,10800.0,1.54513232421875,3.76434326171875,7.427894711864447e-06,delta_C
field,Q4,10800.0,1.5466479492187502,3.76434326171875,7.479676225607967e-06,delta_C
field,Q4,10800.0,1.54797412109375,3.76434326171875,7.5250564327555836e-06,delta_C
field,Q4,10800.0,1.54911083984375,3.76434326171875,7.564010748528638e-06,delta_C
field,Q4,10800.0,1.5500581054687501,3.76434326171875,7.596515359198364e-06,delta_C
field,Q4,10800.0,1.5508159179687502,3.76434326171875,7.622548387931083e-06,delta_C
field,Q4,10800.0,1.55138427734375,3.76434326171875,7.642090947168612e-06,delta_C
field,Q4,10800.0,1.55176318359375,3.76434326171875,7.655128035355396e-06,delta_C
field,Q4,10800.0,1.5519526367187502,3.76434326171875,7.661649244039559e-06,delta_C
field,Q4,10800.0,0.012077636718750001,4.08782958984375,-1.4736593090702854e-05,delta_C
field,Q4,10800.0,0.036138183593750005,4.08782958984375,-1.4759689877408277e-05,delta_C
field,Q4,10800.0,0.06000927734375,4.08782958984375,-1.4805126994588136e-05,delta_C
field,Q4,10800.0,0.08369091796875,4.08782958984375,-1.4871957148443471e-05,delta_C
field,Q4,10800.0,0.10718310546875001,4.08782958984375,-1.4959059403629738e-05,delta_C
field,Q4,10800.0,0.13048583984375,4.08782958984375,-1.5065156362847887e-05,delta_C
field,Q4,10800.0,0.15359912109375,4.08782958984375,-1.5188831196333297e-05,delta_C
field,Q4,10800.0,0.17652294921875,4.08782958984375,-1.5328544438197866e-05,delta_C
field,Q4,10800.0,0.19925732421875003,4.08782958984375,-1.548265053052944e-05,delta_C
field,Q4,10800.0,0.22180224609375,4.08782958984375,-1.564941404863518e-05,delta_C
field,Q4,10800.0,0.24415771484375,4.08782958984375,-1.5827025587000776e-05,delta_C
field,Q4,10800.0,0.26632373046875,4.08782958984375,-1.6013617260224322e-05,delta_C
field,Q4,10800.0,0.28830029296875004,4.08782958984375,-1.620727778384179e-05,delta_C
field,Q4,10800.0,0.31008740234375004,4.08782958984375,-1.640606709729653e-05,delta_C
field,Q4,10800.0,0.33168505859375,4.08782958984375,-1.6608030484643876e-05,delta_C
field,Q4,10800.0,0.35309326171875,4.08782958984375,-1.681121216856596e-05,delta_C
field,Q4,10800.0,0.37431201171875,4.08782958984375,-1.701366832662643e-05,delta_C
field,Q4,10800.0,0.39534130859375005,4.08782958984375,-1.7213479490241212e-05,delta_C
field,Q4,10800.0,0.41618115234375,4.08782958984375,-1.7408762303716685e-05,delta_C
field,Q4,10800.0,0.43683154296875004,4.08782958984375,-1.7597680582515096e-05,delta_C
field,Q4,10800.0,0.45729248046875004,4.08782958984375,-1.777845565653635e-05,delta_C
field,Q4,10800.0,0.4775639648437501,4.08782958984375,-1.7949375956671787e-05,delta_C
field,Q4,10800.0,0.49764599609375004,4.08782958984375,-1.810880581398777e-05,delta_C
field,Q4,10800.0,0.51753857421875,4.08782958984375,-1.825519345777238e-05,delta_C
field,Q4,10800.0,0.53724169921875,4.08782958984375,-1.8387078168036197e-05,delta_C
field,Q4,10800.0,0.5567553710937501,4.08782958984375,-1.8503096597122237e-05,delta_C
field,Q4,10800.0,0.5760795898437501,4.08782958984375,-1.860198823733228e-05,delta_C
field,Q4,10800.0,0.59521435546875,4.08782958984375,-1.8682600012365214e-05,delta_C
field,Q4,10800.0,0.61415966796875,4.08782958984375,-1.8743890028094512e-05,delta_C
field,Q4,10800.0,0.63291552734375,4.08782958984375,-1.8784930463588978e-05,delta_C
field,Q4,10800.0,0.6514819335937501,4.08782958984375,-1.8804909631686684e-05,delta_C
field,Q4,10800.0,0.66985888671875,4.08782958984375,-1.8803133213118883e-05,delta_C
field,Q4,10800.0,0.6880463867187501,4.08782958984375,-1.8779024710369185e-05,delta_C
field,Q4,10800.0,0.70604443359375,4.08782958984375,-1.8732125127485233e-05,delta_C
field,Q4,10800.0,0.72385302734375,4.08782958984375,-1.866209192691315e-05,delta_C
field,Q4,10800.0,0.74147216796875,4.08782958984375,-1.856869729088828e-05,delta_C
field,Q4,10800.0,0.75890185546875,4.08782958984375,-1.8451825749998818e-05,delta_C
field,Q4,10800.0,0.77614208984375,4.08782958984375,-1.8311471193133144e-05,delta_C
field,Q4,10800.0,0.7931928710937501,4.08782958984375,-1.814773333608244e-05,delta_C
field,Q4,10800.0,0.81005419921875,4.08782958984375,-1.796081368476976e-05,delta_C
field,Q4,10800.0,0.8267260742187501,4.08782958984375,-1.7751011049949028e-05,delta_C
field,Q4,10800.0,0.84320849609375,4.08782958984375,-1.7518716659115086e-05,delta_C
field,Q4,10800.0,0.85950146484375,4.08782958984375,-1.726440893312642e-05,delta_C
field,Q4,10800.0,0.8756049804687501,4.08782958984375,-1.6988647964177872e-05,delta_C
field,Q4,10800.0,0.8915190429687501,4.08782958984375,-1.6692069763735162e-05,delta_C
field,Q4,10800.0,0.9072436523437499,4.08782958984375,-1.637538031262764e-05,delta_C
field,Q4,10800.0,0.92277880859375,4.08782958984375,-1.603934948324337e-05,delta_C
field,Q4,10800.0,0.9381245117187501,4.08782958984375,-1.56848048731284e-05,delta_C
field,Q4,10800.0,0.95328076171875,4.08782958984375,-1.531262558596147e-05,delta_C
field,Q4,10800.0,0.9682475585937501,4.08782958984375,-1.492373602118846e-05,delta_C
field,Q4,10800.0,0.9830249023437501,4.08782958984375,-1.4519099702070548e-05,delta_C
field,Q4,10800.0,0.99761279296875,4.08782958984375,-1.4099713180115714e-05,delta_C
field,Q4,10800.0,1.01201123046875,4.08782958984375,-1.366660005719389e-05,delta_C
field,Q4,10800.0,1.02622021484375,4.08782958984375,-1.3220805147540204e-05,delta_C
field,Q4,10800.0,1.04023974609375,4.08782958984375,-1.2763388813841203e-05,delta_C
field,Q4,10800.0,1.05406982421875,4.08782958984375,-1.2295421504271431e-05,delta_C
field,Q4,10800.0,1.0677104492187501,4.08782958984375,-1.1817978509132132e-05,delta_C
field,Q4,10800.0,1.0811616210937502,4.08782958984375,-1.133213495663199e-05,delta_C
field,Q4,10800.0,1.0944233398437502,4.08782958984375,-1.0838961064019159e-05,delta_C
field,Q4,10800.0,1.1074956054687501,4.08782958984375,-1.0339517656277053e-05,delta_C
field,Q4,10800.0,1.1203784179687502,4.08782958984375,-9.834851966372682e-06,delta_C
field,Q4,10800.0,1.13307177734375,4.08782958984375,-9.325993718833914e-06,delta_C
field,Q4,10800.0,1.14557568359375,4.08782958984375,-8.813951502650852e-06,delta_C
field,Q4,10800.0,1.15789013671875,4.08782958984375,-8.299709442161074e-06,delta_C
field,Q4,10800.0,1.17001513671875,4.08782958984375,-7.784224159257391e-06,delta_C
field,Q4,10800.0,1.18195068359375,4.08782958984375,-7.268422026918131e-06,delta_C
field,Q4,10800.0,1.1936967773437501,4.08782958984375,-6.753196716946519e-06,delta_C
field,Q4,10800.0,1.2052534179687502,4.08782958984375,-6.239407031038979e-06,delta_C
field,Q4,10800.0,1.21662060546875,4.08782958984375,-5.7278750125178135e-06,delta_C
field,Q4,10800.0,1.2277983398437502,4.08782958984375,-5.2193843391723505e-06,delta_C
field,Q4,10800.0,1.2387866210937502,4.08782958984375,-4.714678981887488e-06,delta_C
field,Q4,10800.0,1.2495854492187501,4.08782958984375,-4.214462125284868e-06,delta_C
field,Q4,10800.0,1.2601948242187502,4.08782958984375,-3.719395353263266e-06,delta_C
field,Q4,10800.0,1.27061474609375,4.08782958984375,-3.2300980759014664e-06,delta_C
field,Q4,10800.0,1.28084521484375,4.08782958984375,-2.7471472032747357e-06,delta_C
field,Q4,10800.0,1.29088623046875,4.08782958984375,-2.2710770548606263e-06,delta_C
field,Q4,10800.0,1.30073779296875,4.08782958984375,-1.8023794927657377e-06,delta_C
field,Q4,10800.0,1.31039990234375,4.08782958984375,-1.341504272112104e-06,delta_C
field,Q4,10800.0,1.31987255859375,4.08782958984375,-8.888595965927948e-07,delta_C
field,Q4,10800.0,1.3291557617187502,4.08782958984375,-4.448128714251709e-07,delta_C
field,Q4,10800.0,1.33824951171875,4.08782958984375,-9.691627500529876e-09,delta_C
field,Q4,10800.0,1.34715380859375,4.08782958984375,4.162153754982967e-07,delta_C
field,Q4,10800.0,1.35586865234375,4.08782958984375,8.326569078676016e-07,delta_C
field,Q4,10800.0,1.3643940429687502,4.08782958984375,1.239417886766958e-06,delta_C
field,Q4,10800.0,1.37272998046875,4.08782958984375,1.6363178840794745e-06,delta_C
field,Q4,10800.0,1.3808764648437502,4.08782958984375,2.0232095281347284e-06,delta_C
field,Q4,10800.0,1.38883349609375,4.08782958984375,2.39997682682791e-06,delta_C
field,Q4,10800.0,1.39660107421875,4.08782958984375,2.7665334183524237e-06,delta_C
field,Q4,10800.0,1.40417919921875,4.08782958984375,3.122820775747215e-06,delta_C
field,Q4,10800.0,1.41156787109375,4.08782958984375,3.4688063561549853e-06,delta_C
field,Q4,10800.0,1.41876708984375,4.08782958984375,3.8044817318727553e-06,delta_C
field,Q4,10800.0,1.4257768554687502,4.08782958984375,4.129860685209152e-06,delta_C
field,Q4,10800.0,1.4325971679687501,4.08782958984375,4.444977290574137e-06,delta_C
field,Q4,10800.0,1.43922802734375,4.08782958984375,4.749883982468894e-06,delta_C
field,Q4,10800.0,1.44566943359375,4.08782958984375,5.044649606822382e-06,delta_C
field,Q4,10800.0,1.45192138671875,4.08782958984375,5.32935746566654e-06,delta_C
field,Q4,10800.0,1.45798388671875,4.08782958984375,5.604103348155753e-06,delta_C
field,Q4,10800.0,1.4638569335937501,4.08782958984375,5.868993552038404e-06,delta_C
field,Q4,10800.0,1.46954052734375,4.08782958984375,6.12414290146468e-06,delta_C
field,Q4,10800.0,1.47503466796875,4.08782958984375,6.369672762462919e-06,delta_C
field,Q4,10800.0,1.48033935546875,4.08782958984375,6.605709068630006e-06,delta_C
field,Q4,10800.0,1.48545458984375,4.08782958984375,6.832380372023827e-06,delta_C
field,Q4,10800.0,1.49038037109375,4.08782958984375,7.049815932136383e-06,delta_C
field,Q4,10800.0,1.4951166992187501,4.08782958984375,7.258143866040179e-06,delta_C
field,Q4,10800.0,1.49966357421875,4.08782958984375,7.457489382245441e-06,delta_C
field,Q4,10800.0,1.50402099609375,4.08782958984375,7.647973121027718e-06,delta_C
field,Q4,10800.0,1.50818896484375,4.08782958984375,7.829709623985437e-06,delta_C
field,Q4,10800.0,1.5121674804687502,4.08782958984375,8.002805962137316e-06,delta_C
field,Q4,10800.0,1.51595654296875,4.08782958984375,8.167360542210567e-06,delta_C
field,Q4,10800.0,1.5195561523437502,4.08782958984375,8.323462112436175e-06,delta_C
field,Q4,10800.0,1.5229663085937502,4.08782958984375,8.4711889899447e-06,delta_C
field,Q4,10800.0,1.5261870117187502,4.08782958984375,8.610608524084462e-06,delta_C
field,Q4,10800.0,1.52921826171875,4.08782958984375,8.741776807541513e-06,delta_C
field,Q4,10800.0,1.53206005859375,4.08782958984375,8.864738644587256e-06,delta_C
field,Q4,10800.0,1.53471240234375,4.08782958984375,8.979527775454521e-06,delta_C
field,Q4,10800.0,1.53717529296875,4.08782958984375,9.086167356620045e-06,delta_C
field,Q4,10800.0,1.53944873046875,4.08782958984375,9.184670682227392e-06,delta_C
field,Q4,10800.0,1.54153271484375,4.08782958984375,9.275042131884348e-06,delta_C
field,Q4,10800.0,1.5434272460937501,4.08782958984375,9.357278315746953e-06,delta_C
field,Q4,10800.0,1.54513232421875,4.08782958984375,9.431369386470045e-06,delta_C
field,Q4,10800.0,1.5466479492187502,4.08782958984375,9.49730047450359e-06,delta_C
field,Q4,10800.0,1.54797412109375,4.08782958984375,9.555053203214037e-06,delta_C
field,Q4,10800.0,1.54911083984375,4.08782958984375,9.604607228985707e-06,delta_C
field,Q4,10800.0,1.5500581054687501,4.08782958984375,9.645941754232723e-06,delta_C
field,Q4,10800.0,1.5508159179687502,4.08782958984375,9.679036954590714e-06,delta_C
field,Q4,10800.0,1.55138427734375,4.08782958984375,9.703875269440054e-06,delta_C
field,Q4,10800.0,1.55176318359375,4.08782958984375,9.720442501803817e-06,delta_C
field,Q4,10800.0,1.5519526367187502,4.08782958984375,9.728728685987065e-06,delta_C
field,Q4,10800.0,0.012077636718750001,4.40521240234375,-1.9932563191993324e-05,delta_C
field,Q4,10800.0,0.036138183593750005,4.40521240234375,-1.9963704036118912e-05,delta_C
field,Q4,10800.0,0.06000927734375,4.40521240234375,-2.002496514164065e-05,delta_C
field,Q4,10800.0,0.08369091796875,4.40521240234375,-2.0115068009918247e-05,delta_C
field,Q4,10800.0,0.10718310546875001,4.40521240234375,-2.023249947491479e-05,delta_C
field,Q4,10800.0,0.13048583984375,4.40521240234375,-2.0375534956151853e-05,delta_C
field,Q4,10800.0,0.15359912109375,4.40521240234375,-2.0542261495837266e-05,delta_C
field,Q4,10800.0,0.17652294921875,4.40521240234375,-2.073060049312403e-05,delta_C
field,Q4,10800.0,0.19925732421875003,4.40521240234375,-2.093833010308188e-05,delta_C
field,Q4,10800.0,0.22180224609375,4.40521240234375,-2.116310720090553e-05,delta_C
field,Q4,10800.0,0.24415771484375,4.40521240234375,-2.1402488899369132e-05,delta_C
field,Q4,10800.0,0.26632373046875,4.40521240234375,-2.165395353692645e-05,delta_C
field,Q4,10800.0,0.28830029296875004,4.40521240234375,-2.191492111069948e-05,delta_C
field,Q4,10800.0,0.31008740234375004,4.40521240234375,-2.2182773076195872e-05,delta_C
field,Q4,10800.0,0.33168505859375,4.40521240234375,-2.245487148888614e-05,delta_C
field,Q4,10800.0,0.35309326171875,4.40521240234375,-2.272857741347778e-05,delta_C
field,Q4,10800.0,0.37431201171875,4.40521240234375,-2.300126856047413e-05,delta_C
field,Q4,10800.0,0.39534130859375005,4.40521240234375,-2.327035609095418e-05,delta_C
field,Q4,10800.0,0.41618115234375,4.40521240234375,-2.3533300539835267e-05,delta_C
field,Q4,10800.0,0.43683154296875004,4.40521240234375,-2.3787626806548445e-05,delta_C
field,Q4,10800.0,0.45729248046875004,4.40521240234375,-2.4030938164276705e-05,delta_C
field,Q4,10800.0,0.4775639648437501,4.40521240234375,-2.4260929244235285e-05,delta_C
field,Q4,10800.0,0.49764599609375004,4.40521240234375,-2.44753979536938e-05,delta_C
field,Q4,10800.0,0.51753857421875,4.40521240234375,-2.4672256301982998e-05,delta_C
field,Q4,10800.0,0.53724169921875,4.40521240234375,-2.4849540085192245e-05,delta_C
field,Q4,10800.0,0.5567553710937501,4.40521240234375,-2.500541743621909e-05,delta_C
field,Q4,10800.0,0.5760795898437501,4.40521240234375,-2.5138196207308283e-05,delta_C
field,Q4,10800.0,0.59521435546875,4.40521240234375,-2.5246330176198484e-05,delta_C
field,Q4,10800.0,0.61415966796875,4.40521240234375,-2.5328424099413382e-05,delta_C
field,Q4,10800.0,0.63291552734375,4.40521240234375,-2.5383237597154107e-05,delta_C
field,Q4,10800.0,0.6514819335937501,4.40521240234375,-2.5409687904431877e-05,delta_C
field,Q4,10800.0,0.66985888671875,4.40521240234375,-2.5406851506648565e-05,delta_C
field,Q4,10800.0,0.6880463867187501,4.40521240234375,-2.53739647031459e-05,delta_C
field,Q4,10800.0,0.70604443359375,4.40521240234375,-2.531042312270415e-05,delta_C
field,Q4,10800.0,0.72385302734375,4.40521240234375,-2.5215780246945485e-05,delta_C
field,Q4,10800.0,0.74147216796875,4.40521240234375,-2.508974500647909e-05,delta_C
field,Q4,10800.0,0.75890185546875,4.40521240234375,-2.4932178479986078e-05,delta_C
field,Q4,10800.0,0.77614208984375,4.40521240234375,-2.4743089788170636e-05,delta_C
field,Q4,10800.0,0.7931928710937501,4.40521240234375,-2.45226312225455e-05,delta_C
field,Q4,10800.0,0.81005419921875,4.40521240234375,-2.427109270586314e-05,delta_C
field,Q4,10800.0,0.8267260742187501,4.40521240234375,-2.3988895622828466e-05,delta_C
field,Q4,10800.0,0.84320849609375,4.40521240234375,-2.367658612500989e-05,delta_C
field,Q4,10800.0,0.85950146484375,4.40521240234375,-2.33348279587986e-05,delta_C
field,Q4,10800.0,0.8756049804687501,4.40521240234375,-2.2964394904789742e-05,delta_C
field,Q4,10800.0,0.8915190429687501,4.40521240234375,-2.2566162890091945e-05,delta_C
field,Q4,10800.0,0.9072436523437499,4.40521240234375,-2.2141101850614575e-05,delta_C
field,Q4,10800.0,0.92277880859375,4.40521240234375,-2.1690267409057995e-05,delta_C
field,Q4,10800.0,0.9381245117187501,4.40521240234375,-2.1214792436552443e-05,delta_C
field,Q4,10800.0,0.95328076171875,4.40521240234375,-2.0715878554788958e-05,delta_C
field,Q4,10800.0,0.9682475585937501,4.40521240234375,-2.0194787644589596e-05,delta_C
field,Q4,10800.0,0.9830249023437501,4.40521240234375,-1.9652833416428095e-05,delta_C
field,Q4,10800.0,0.99761279296875,4.40521240234375,-1.9091373090196484e-05,delta_C
field,Q4,10800.0,1.01201123046875,4.40521240234375,-1.8511799234843807e-05,delta_C
field,Q4,10800.0,1.02622021484375,4.40521240234375,-1.7915531812295882e-05,delta_C
field,Q4,10800.0,1.04023974609375,4.40521240234375,-1.730401046362573e-05,delta_C
field,Q4,10800.0,1.05406982421875,4.40521240234375,-1.6678687068116815e-05,delta_C
field,Q4,10800.0,1.0677104492187501,4.40521240234375,-1.604101861563123e-05,delta_C
field,Q4,10800.0,1.0811616210937502,4.40521240234375,-1.5392460409824338e-05,delta_C
field,Q4,10800.0,1.0944233398437502,4.40521240234375,-1.4734459619969442e-05,delta_C
field,Q4,10800.0,1.1074956054687501,4.40521240234375,-1.40684492182519e-05,delta_C
field,Q4,10800.0,1.1203784179687502,4.40521240234375,-1.3395842290764293e-05,delta_C
field,Q4,10800.0,1.13307177734375,4.40521240234375,-1.2718026753955058e-05,delta_C
field,Q4,10800.0,1.14557568359375,4.40521240234375,-1.2036360466982643e-05,delta_C
